time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
11.1,3,16.324,11.1612,2.0,20.0,10.0,2.0,0.9307,3.2449
11.2,1,19.2238,9.6115,2.0,20.0,10.0,2.0,0.0,3.2144
11.2,2,16.4405,7.2195,2.0,20.0,10.0,2.0,0.8759,3.2144
11.2,3,16.4405,11.2195,2.0,20.0,10.0,2.0,0.8759,3.2144
11.3,1,19.2859,9.6426,2.0,20.0,10.0,2.0,0.0,3.1854
11.3,2,16.5502,7.2744,2.0,20.0,10.0,2.0,0.8227,3.1854
11.3,3,16.5502,11.2744,2.0,20.0,10.0,2.0,0.8227,3.1854
11.4,1,19.343,9.6712,2.0,20.0,10.0,2.0,0.0,3.1581
11.4,2,16.6532,7.326,2.0,20.0,10.0,2.0,0.7714,3.1581
11.4,3,16.6532,11.326,2.0,20.0,10.0,2.0,0.7714,3.1581
11.5,1,19.3956,9.6975,2.0,20.0,10.0,2.0,0.0,3.1324
11.5,2,16.7498,7.3743,2.0,20.0,10.0,2.0,0.7222,3.1324
11.5,3,16.7498,11.3743,2.0,20.0,10.0,2.0,0.7222,3.1324
11.6,1,19.4439,9.7217,2.0,20.0,10.0,2.0,0.0,3.1084
11.6,2,16.8402,7.4195,2.0,20.0,10.0,2.0,0.6752,3.1084
11.6,3,16.8402,11.4195,2.0,20.0,10.0,2.0,0.6752,3.1084
11.7,1,19.4884,9.744,2.0,20.0,10.0,2.0,0.0,3.0861
11.7,2,16.9247,7.4619,2.0,20.0,10.0,2.0,0.6304,3.0861
11.7,3,16.9247,11.4619,2.0,20.0,10.0,2.0,0.6304,3.0861
11.8,1,19.5294,9.7645,2.0,20.0,10.0,2.0,0.0,3.0653
11.8,2,17.0036,7.5013,2.0,20.0,10.0,2.0,0.5879,3.0653
11.8,3,17.0036,11.5013,2.0,20.0,10.0,2.0,0.5879,3.0653
11.9,1,19.567,9.7833,2.0,20.0,10.0,2.0,0.0,3.0461
11.9,2,17.0772,7.5382,2.0,20.0,10.0,2.0,0.5477,3.0461
11.9,3,17.0772,11.5382,2.0,20.0,10.0,2.0,0.5477,3.0461
12.0,1,19.6016,9.8006,2.0,20.0,10.0,2.0,0.0,3.0283
12.0,2,17.1458,7.5725,2.0,20.0,10.0,2.0,0.5098,3.0283
12.0,3,17.1458,11.5725,2.0,20.0,10.0,2.0,0.5098,3.0283
12.1,1,19.6335,9.8166,2.0,20.0,10.0,2.0,0.0,3.0119
12.1,2,17.2096,7.6044,2.0,20.0,10.0,2.0,0.474,3.0119
12.1,3,17.2096,11.6044,2.0,20.0,10.0,2.0,0.474,3.0119
12.2,1,19.6628,9.8313,2.0,20.0,10.0,2.0,0.0,2.9968
12.2,2,17.269,7.6341,2.0,20.0,10.0,2.0,0.4404,2.9968
12.2,3,17.269,11.6341,2.0,20.0,10.0,2.0,0.4404,2.9968
12.3,1,19.6899,9.8447,2.0,20.0,10.0,2.0,0.0,2.9832
12.3,2,17.3241,7.6617,2.0,20.0,10.0,2.0,0.409,2.9832
12.3,3,17.324,11.6618,2.0,20.0,10.0,2.0,0.4091,2.9832
12.4,1,19.7152,9.8567,2.0,20.0,10.0,2.0,0.0,2.9717
12.4,2,17.3753,7.6873,2.0,20.0,10.0,2.0,0.3798,2.9717
12.4,3,17.3747,11.6878,2.0,20.0,10.0,2.0,0.3801,2.9717
12.5,1,19.7389,9.8675,2.0,20.0,10.0,2.0,0.0,2.962
12.5,2,17.4229,7.7111,2.0,20.0,10.0,2.0,0.3526,2.962
12.5,3,17.4215,11.7122,2.0,20.0,10.0,2.0,0.3534,2.962
12.6,1,19.761,9.8771,2.0,20.0,10.0,2.0,0.0,2.9536
12.6,2,17.4671,7.733,2.0,20.0,10.0,2.0,0.3273,2.9536
12.6,3,17.4647,11.7349,2.0,20.0,10.0,2.0,0.3287,2.9536
12.7,1,19.7816,9.8858,2.0,20.0,10.0,2.0,0.0,2.9464
12.7,2,17.5083,7.7531,2.0,20.0,10.0,2.0,0.3038,2.9464
12.7,3,17.5048,11.7559,2.0,20.0,10.0,2.0,0.3057,2.9464
12.8,1,19.8007,9.8936,2.0,20.0,10.0,2.0,0.0,2.9401
12.8,2,17.5465,7.7717,2.0,20.0,10.0,2.0,0.2818,2.9401
12.8,3,17.5419,11.7755,2.0,20.0,10.0,2.0,0.2845,2.9401
12.9,1,19.8185,9.9005,2.0,20.0,10.0,2.0,0.0,2.9345
12.9,2,17.5821,7.7888,2.0,20.0,10.0,2.0,0.2614,2.9345
12.9,3,17.5763,11.7935,2.0,20.0,10.0,2.0,0.2648,2.9345
13.0,1,19.835,9.9068,2.0,20.0,10.0,2.0,0.0,2.9295
13.0,2,17.6152,7.8044,2.0,20.0,10.0,2.0,0.2425,2.9295
13.0,3,17.6082,11.8102,2.0,20.0,10.0,2.0,0.2465,2.9295
