time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
4.4,2,3.6092,2.5051,2.0,20.0,20.0,2.0,1.3404,2.4797
4.4,3,3.4235,6.5692,2.0,20.0,20.0,2.0,1.4544,2.4797
4.4,4,14.448,13.1729,2.0,20.0,20.0,2.0,13.8747,2.4797
4.4,5,12.7671,14.9959,2.0,20.0,20.0,2.0,11.1516,2.4797
4.5,1,6.7678,5.4104,2.0,20.0,20.0,2.0,0.0,2.5293
4.5,2,3.7449,2.6145,2.0,20.0,20.0,2.0,1.2961,2.5293
4.5,3,3.5561,6.6789,2.0,20.0,20.0,2.0,1.4154,2.5293
4.5,4,14.3182,13.0208,2.0,20.0,20.0,2.0,13.5488,2.5293
4.5,5,12.6038,14.8805,2.0,20.0,20.0,2.0,10.8262,2.5293
4.6,1,6.8798,5.4683,2.0,20.0,20.0,2.0,0.0,2.5788
4.6,2,3.8778,2.7179,2.0,20.0,20.0,2.0,1.2518,2.5788
4.6,3,3.6833,6.7811,2.0,20.0,20.0,2.0,1.3798,2.5788
4.6,4,14.188,12.869,2.0,20.0,20.0,2.0,13.2293,2.5788
4.6,5,12.4404,14.7652,2.0,20.0,20.0,2.0,10.5075,2.5788
4.7,1,6.9889,5.5204,2.0,20.0,20.0,2.0,0.0,2.6282
4.7,2,4.0081,2.8155,2.0,20.0,20.0,2.0,1.2079,2.6282
4.7,3,3.8058,6.8763,2.0,20.0,20.0,2.0,1.3471,2.6282
4.7,4,14.0575,12.7174,2.0,20.0,20.0,2.0,12.916,2.6282
4.7,5,12.2767,14.6503,2.0,20.0,20.0,2.0,10.1954,2.6282
4.8,1,7.0954,5.5671,2.0,20.0,20.0,2.0,0.0,2.6776
4.8,2,4.1356,2.9071,2.0,20.0,20.0,2.0,1.1648,2.6776
4.8,3,3.9241,6.9648,2.0,20.0,20.0,2.0,1.317,2.6776
4.8,4,13.9267,12.5661,2.0,20.0,20.0,2.0,12.6085,2.6776
4.8,5,12.1128,14.5357,2.0,20.0,20.0,2.0,9.8897,2.6776
4.9,1,7.2,5.6091,2.0,20.0,20.0,2.0,0.0,2.7271
